propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,newDevelopment,tenantNumber,tenantGender,hasLift,isSmokingAllowed,priceByArea
33529471,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREM%2BpLrzYtqb0ig66pWAjq%2FF4oFPojz5jzbHD08shd%2BFenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-2001020302,40,4,8500.0,flat,rent,580.0,True,4,3,avenida diagonal,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3974548,2.1553997,False,http://www.idealista.com/33529471,1428,True,False,NaN,NaN,True,NaN,15.0
33577499,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRH9bkRHSjt9VHcV3kALQR%2F3po%2FzaCjlfU5VEJvzLh1tOenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=198559702,20,9,6000.0,penthouse,rent,250.0,True,5,3,barrio Sant Gervasi - Galvany,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,41.396201,2.1395798,False,http://www.idealista.com/33577499,2730,False,False,NaN,NaN,True,NaN,24.0
27297718,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRK2abHOOPXtRJarQ3a0NmhzT5%2FjzO6IuHvcLFU%2BNozVeF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-1966736479,38,NaN,2500.0,chalet,rent,350.0,False,5,4,avenida Puig Den Boronet,Barcelona,Sitges,Levantina-Montgavina-Quintmar,es,NaN,41.2496474,1.8260677,False,http://www.idealista.com/27297718,33447,False,False,NaN,NaN,NaN,NaN,7.0
30175845,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRL9nNYPcWNuwBjbXNPDOIJP0p%2Ba3NkhLF7N5KZjH6M4YF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-58543401,24,NaN,996.0,duplex,rent,196.0,True,3,2,"calle Prat de la Riba, 15",Barcelona,Parets del Vallès,NaN,es,NaN,41.5599776,2.2296253,True,http://www.idealista.com/30175845,18206,False,True,NaN,NaN,True,NaN,5.0
30175846,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREodr9h0u3puKm%2BETJCcYmBuhZ9C8SoPpCjoDeucWAUYF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-1110862474,24,NaN,833.0,duplex,rent,157.0,True,3,2,"calle Prat de la Riba, 15",Barcelona,Parets del Vallès,NaN,es,NaN,41.5599776,2.2296253,True,http://www.idealista.com/30175846,18206,False,True,NaN,NaN,True,NaN,5.0
30175847,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHR3SV6f3XT%2FtJWyeGE0a7oni7rNUH2ZFY3NSFGV3Uq9F253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-589069767,24,NaN,809.0,duplex,rent,151.0,True,2,1,"calle Prat de la Riba, 15",Barcelona,Parets del Vallès,NaN,es,NaN,41.5599776,2.2296253,True,http://www.idealista.com/30175847,18206,False,True,NaN,NaN,True,NaN,5.0
30175848,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRK2WJJdi%2Bv1fmlsOHuFp9PUExQGhN8S1wy789zFNbChVF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-654507121,24,NaN,1001.0,duplex,rent,172.0,True,5,4,"calle Prat de la Riba, 15",Barcelona,Parets del Vallès,NaN,es,NaN,41.5599776,2.2296253,True,http://www.idealista.com/30175848,18206,False,True,NaN,NaN,True,NaN,6.0
32799413,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFrw1GE7F1jycFb96wJu%2FaE%2BnmezioPFeJ8f42AYIhpjenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1955473213,8,5,825.0,penthouse,rent,50.0,True,2,1,avenida meridiana,Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.41692,2.185324,False,http://www.idealista.com/32799413,2013,False,False,NaN,NaN,True,NaN,17.0
34595497,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHlwxnz8GPpWRwCionX75FJmaoE3u8lVM%2BNPqlwq7VFUenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=284995846,27,6,2000.0,flat,rent,145.0,True,5,2,avenida de sarrià,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3882513,2.147014,False,http://www.idealista.com/34595497,2551,False,False,NaN,NaN,True,NaN,14.0
34758739,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNz0exwmVWWmO4N7YYmr%2FBJo9rzKbKQDWoH9zG0GGihsenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1941911925,21,bj,625.0,flat,rent,74.0,True,2,1,calle Fornaca,Barcelona,Sant Andreu de Llavaneres,NaN,es,NaN,41.5686754,2.4822388,False,http://www.idealista.com/34758739,31834,False,False,NaN,NaN,False,NaN,8.0
34739139,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLIEwEO1KIgE7ACgRKs0HeMQ%2Fm%2BwQjfGk3kW%2FZ3rsY6renbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-802308125,20,1,1200.0,flat,rent,77.0,True,2,1,barrio Les Corts,Barcelona,Barcelona,Les Corts,es,Les Corts,41.3863789,2.1385464,False,http://www.idealista.com/34739139,3249,False,False,NaN,NaN,True,NaN,16.0
34628407,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROYiFWJr92GmazvwFK45tMSZiCTFULhO9iDj3GJQ7zDyenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1855972560,21,4,4500.0,flat,rent,138.0,True,4,2,calle de la selva de mar,Barcelona,Barcelona,Sant Martí,es,Diagonal Mar i el Front Marítim del Poblenou,41.4055178,2.2125362,False,http://www.idealista.com/34628407,3456,False,False,NaN,NaN,True,NaN,33.0
34895741,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRMwTYV%2FawezPWBA2ROGu6Qq1ivcMyORFKwGYJskyQBuvenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=384355853,25,NaN,1300.0,chalet,rent,180.0,False,4,2,plaza Valls,Barcelona,Canyelles,NaN,es,NaN,41.28293,1.74727,False,http://www.idealista.com/34895741,37801,False,False,NaN,NaN,NaN,NaN,7.0
34910234,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROYiFWJr92GmazvwFK45tMQyM6ho%2BuSRP1MVHWC3Hf5CenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1228802900,34,NaN,3100.0,chalet,rent,467.0,False,5,6,Mas d'En Serra-Els Cards,Barcelona,Sant Pere de Ribes,Mas d'En Serra-Els Cards,es,NaN,41.2327789,1.7565685,False,http://www.idealista.com/34910234,39426,False,False,NaN,NaN,NaN,NaN,7.0
34849871,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHzrfAAwsuDV7G2mOHbkX3Bb9H%2FUa9kQLJusuyX%2FapmnenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-2079174995,22,6,2000.0,penthouse,rent,130.0,True,2,2,calle de Muntaner,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,41.4023533,2.1415716,False,http://www.idealista.com/34849871,2482,False,False,NaN,NaN,True,NaN,15.0
31213391,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRGGONE5CzW%2BGVl321gzSZ4eOQrJkqyVvRfQD2yoW8Fp%2BenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-348907452,21,NaN,3100.0,chalet,rent,320.0,False,4,2,Arxius,Barcelona,Sant Cugat del Vallès,Arxius,es,NaN,41.4645505,2.0648871,False,http://www.idealista.com/31213391,11263,False,False,NaN,NaN,NaN,NaN,10.0
34543988,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNHaEBGZEfDvUlC8qTwxQA%2FQMKSHMdhFCurKucaRez2QenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=742145080,30,2,2000.0,flat,rent,150.0,True,4,3,calle de còrsega,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3948296,2.1600915,False,http://www.idealista.com/34543988,1242,False,False,NaN,NaN,True,NaN,13.0
31053067,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROX1D06ZYQA5FEJ1k9f%2BY2n42ohqpZ2uP9OhH1wSa1QMenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-254425560,33,en,1000.0,flat,rent,45.0,True,1,1,calle dels escudellers,Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3814141,2.1747385,False,http://www.idealista.com/31053067,2324,True,False,NaN,NaN,False,NaN,22.0
540574,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFPYfH25XMC3rjOt22Oe478LxQBqMi4u6hG2gyxG9heXvs8tNO0UI8ikumdrQdCL4%2BMuM7f6tB6QDkdjkELUP3WSBIg8D8Z11Ua26cdm8DZZ&ch=2017638356,28,en,890.0,studio,rent,35.0,True,0,1,barrio El Gòtic,Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3812894,2.1785907,False,http://www.idealista.com/540574,2398,True,False,NaN,NaN,True,NaN,25.0
34837938,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFo%2BcZahF6mfn0pd6%2F6rQoLYg2hXRx5hVyft1Ol2HOA3enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=759226343,15,2,890.0,flat,rent,80.0,False,3,1,calle de Sant Dalmir,Barcelona,Barcelona,Horta Guinardó,es,La Teixonera,41.4254405,2.1518602,False,http://www.idealista.com/34837938,3055,False,False,NaN,NaN,False,NaN,11.0
34747937,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKoQMpIX32y%2BFIhXr3N7%2FcYu2CWaLjgMXmyFzfUs1twwenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1100576273,9,3,1550.0,flat,rent,75.0,False,2,1,"calle de València, 277",Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3946731,2.1657612,True,http://www.idealista.com/34747937,953,False,False,NaN,NaN,True,NaN,21.0
34883459,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRK1CYmbTtlUNwC6ioecHyVSz6bvKoYKYemVtCNnj2jM0enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=390224313,20,2,1200.0,flat,rent,140.0,True,4,1,gran Via de les Corts Catalanes,Barcelona,Barcelona,Sant Martí,es,La Verneda i la Pau,41.4181369,2.20711,False,http://www.idealista.com/34883459,3472,False,False,NaN,NaN,True,NaN,9.0
26573415,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKY7dfYKxYDRh8o37%2ByVzPLYZqT%2Fa0AegdWLvopt077aF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=2046668029,16,5,695.0,flat,rent,30.0,True,1,1,calle Carme,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3815024,2.1661125,False,http://www.idealista.com/26573415,2338,False,False,NaN,NaN,False,NaN,23.0
34029088,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCwJxgWD2HQ2kFhbl1%2BAwd3%2F0sc%2BRDy7vS06yijote1%2FenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=373809802,10,2,2800.0,flat,rent,120.0,True,2,2,paseo d'isabel ii,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.3824703,2.1846965,False,http://www.idealista.com/34029088,2457,True,False,NaN,NaN,True,NaN,23.0
34796937,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRIHQuxjuxpK6oNkp56hY0c6DAObqEfrdy3lWvqhZ1zCuenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=989214973,10,3,900.0,flat,rent,90.0,True,2,1,muntaner,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3867399,2.1567226,False,http://www.idealista.com/34796937,2103,False,False,NaN,NaN,False,NaN,10.0
34896412,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROYiFWJr92GmazvwFK45tMSKxn%2BvwnySpCro8sGOvkXlenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1699607524,17,bj,750.0,studio,rent,60.0,False,0,1,calle del Cobalt,Barcelona,Hospitalet de Llobregat,Centre,es,Carretera del Mig,41.3540672,2.0974965,False,http://www.idealista.com/34896412,8157,True,False,NaN,NaN,False,NaN,13.0
34892700,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRPWbuTPynS9yNt%2FbofBe4m%2Fyue%2BsVxfBqVQIyIXrjX8nenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1414806683,9,4,1500.0,penthouse,rent,120.0,True,1,1,calle d'en roca,Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.382215,2.1745273,False,http://www.idealista.com/34892700,2234,False,False,NaN,NaN,False,NaN,13.0
34898013,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRGqs13OxyvFmh5gXmoLE4OwzQU01elVFypT9EzlPGk8cenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=584831189,17,3,900.0,flat,rent,60.0,True,1,1,calle d'Espalter,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3763467,2.1693495,False,http://www.idealista.com/34898013,2875,True,False,NaN,NaN,False,NaN,15.0
34907270,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHgu2cpa%2FqQ0TwaMkkaevFxKvNUZjf4TFBv2WPSJ9uDJenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=730616792,13,4,1200.0,flat,rent,86.0,True,3,2,avenida de Borbó,Barcelona,Barcelona,Nou Barris,es,Vilapicina i la Torre Llobeta,41.4252995,2.1734231,False,http://www.idealista.com/34907270,2578,False,False,NaN,NaN,True,NaN,14.0
34879582,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJwfu%2BNS%2BxlKCXtthSR4wMBlGHCogbJ6TEJHLW%2F8Xo0kenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1249282609,18,2,2950.0,flat,rent,115.0,True,3,2,calle d'Ausiàs Marc,Barcelona,Barcelona,Eixample,es,El Fort Pienc,41.3916427,2.1807306,False,http://www.idealista.com/34879582,1408,True,False,NaN,NaN,True,NaN,26.0
34921854,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKKX8FA9lKBoFtA0UE9qMDXeyC0I9GhaKRjjD6ge1MOaenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1570815464,18,4,1300.0,flat,rent,100.0,True,3,2,calle d'Antoni Gaudí,Barcelona,Sitges,Centre,es,NaN,41.2374188,1.8040193,False,http://www.idealista.com/34921854,35726,False,False,NaN,NaN,True,NaN,13.0
34919390,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCadaMYXVxqH49A3lY9YY3czt9YOdFXLvhvutVz4%2F0fOenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1650611021,10,NaN,960.0,flat,rent,60.0,True,2,1,calle d'arizala,Barcelona,Barcelona,Les Corts,es,La Maternitat i Sant Ramon,41.3779549,2.1264915,False,http://www.idealista.com/34919390,4608,False,False,NaN,NaN,True,NaN,16.0
34835117,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFNAMRChbFxwJpZ6PSO%2FgZ1T5u%2B5FWjjn7uKT1hVan1XenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1421709024,11,1,800.0,studio,rent,80.0,False,0,1,calle de Villarroel,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3900035,2.1482419,False,http://www.idealista.com/34835117,2353,False,False,NaN,NaN,True,NaN,10.0
34907155,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJamCzp3MruY8iQYAR%2FF%2BUjTBFwl4G1YMdQn%2FzDWWIW9enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1999404754,17,4,1400.0,flat,rent,55.0,True,2,1,calle de la Blanqueria,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.3850133,2.1825271,False,http://www.idealista.com/34907155,2123,True,False,NaN,NaN,False,NaN,25.0
29202900,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJamCzp3MruY8iQYAR%2FF%2BUhnwqDSmoFGSqJwsloUPNqqF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=975669634,23,1,950.0,flat,rent,70.0,True,1,1,calle Farigola,Barcelona,Barcelona,Gràcia,es,Vallcarca i els Penitents,41.4138554,2.1483924,False,http://www.idealista.com/29202900,2312,False,False,NaN,NaN,False,NaN,14.0
33504126,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRF12GRJXyRDWcXnsUz%2BBJfNFsKC6OqWYStBi7132KSzYenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=2064094035,23,2,875.0,flat,rent,50.0,True,2,1,"calle d'en cortines, 24",Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.3898275,2.1805316,True,http://www.idealista.com/33504126,1571,False,False,NaN,NaN,False,NaN,18.0
33845335,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRD91L%2FDPS5MyX%2B1yK7%2BFPwQjzoRwOMpMkXlMS1flZUf5enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-387743758,33,NaN,2500.0,flat,rent,55.0,False,4,2,calle de la selva de mar,Barcelona,Barcelona,Sant Martí,es,Diagonal Mar i el Front Marítim del Poblenou,41.4088037,2.215348,False,http://www.idealista.com/33845335,3744,False,False,NaN,NaN,NaN,NaN,45.0
33845339,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRPfS%2B%2FaE91D7SQcaBpMtjdmbbi15HIy6u7tUGsMhmCnBenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1674295309,25,NaN,1500.0,flat,rent,45.0,False,3,1,calle de verdi,Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.4035833,2.1548715,False,http://www.idealista.com/33845339,1381,False,False,NaN,NaN,NaN,NaN,33.0
26615162,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREkPws%2FhNOZ7%2BgJn3DVqXwwOWgAnPU5ysppYEyhkdGoBF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-1444046147,25,bj,625.0,flat,rent,74.0,True,2,1,"calle Fornaca, 1",Barcelona,Sant Andreu de Llavaneres,NaN,es,NaN,41.5706582,2.4803681,True,http://www.idealista.com/26615162,31836,False,False,NaN,NaN,False,NaN,8.0
25451314,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKoQMpIX32y%2BFIhXr3N7%2FcafGUioY5t3M35vjABpECqiF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-747915301,20,bj,2300.0,flat,rent,200.0,True,3,2,paseo Maritimo,Barcelona,Sitges,Vinyet-Terramar-Can Pei-Can Girona,es,NaN,41.2264153,1.7853603,False,http://www.idealista.com/25451314,37695,False,False,NaN,NaN,True,NaN,12.0
32176205,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHXgFYUmjHvGjJJDqkQJywKTdcQ5DwK38PnW%2FJXEa49GenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-951685869,16,6,1350.0,flat,rent,120.0,False,4,2,"marina, 148",Barcelona,Barcelona,Eixample,es,El Fort Pienc,41.3978399,2.1833511,True,http://www.idealista.com/32176205,1111,False,False,NaN,NaN,True,NaN,11.0
31009631,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCxM2gS7Iuih1xJXsw%2FreH2BaHFCI2xKyes6Z2TShBUdenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1107228704,26,NaN,1400.0,chalet,rent,220.0,False,4,2,"calle les Vinyes, 3",Barcelona,Sentmenat,NaN,es,NaN,41.6243855,2.1144989,True,http://www.idealista.com/31009631,25157,False,False,NaN,NaN,NaN,NaN,6.0
34019927,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRIbYD2Us2IGoGzs%2BolxIfgjQOwo4F26i4btkhGsEGC3genbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1133889756,23,NaN,1250.0,flat,rent,35.0,False,2,1,calle balmes,Barcelona,Premià de Dalt,NaN,es,NaN,41.5020876,2.3457007,False,http://www.idealista.com/34019927,18292,False,False,NaN,NaN,NaN,NaN,36.0
