propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,newDevelopment,tenantNumber,tenantGender,hasLift,isSmokingAllowed,priceByArea
34882385,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRPCtYkDlgxw%2FJv%2FD%2FUHF%2FVqNX4Ux05aCI0i43GOTrgKCenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1905865135,11,3,275.0,flat,rent,72.0,True,3,1,"calle Mn. Josep Rossell, 12",Barcelona,Sant Feliù de Codines,NaN,es,41.6884299,2.1631999,True,http://www.idealista.com/34882385,31836,False,False,NaN,NaN,False,NaN,4.0
34882301,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRH7HtTb%2FtWZpIcVF%2BWBxLwB%2B6%2BXGVdRkTlUducHTqQ%2B8enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1663040290,13,3,3200.0,flat,rent,140.0,True,5,3,barrio La Dreta de l'Eixample,Barcelona,Barcelona,Eixample,es,41.3876482,2.1650005,False,http://www.idealista.com/34882301,1698,False,False,NaN,NaN,False,NaN,23.0
34882189,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREM%2BpLrzYtqb0ig66pWAjq9g00EYE%2BksrTBwM8paXnF6enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-91332715,20,3,3200.0,flat,rent,165.0,True,5,4,calle de Mallorca,Barcelona,Barcelona,Eixample,es,41.3949023,2.1659102,False,http://www.idealista.com/34882189,925,True,False,NaN,NaN,True,NaN,19.0
1069135,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRB1F4G8DQIplKNrDYukqerW4t9XUguQnBHVKd%2F5sJPIgvs8tNO0UI8ikumdrQdCL4%2BMuM7f6tB6QDkdjkELUP3WSBIg8D8Z11Ua26cdm8DZZ&ch=-1293900116,11,3,1050.0,flat,rent,75.0,True,1,1,plaza Santa Caterina,Barcelona,Barcelona,Ciutat Vella,es,41.3835349,2.1796472,False,http://www.idealista.com/1069135,2184,False,False,NaN,NaN,False,NaN,14.0
30199909,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKykVzEdqadtYKWR6ofyNZop8jpycVgmgRu6iU%2B0vGnuF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-211326509,17,1,700.0,duplex,rent,50.0,True,1,1,"calle de Sidé, 3",Barcelona,Barcelona,Ciutat Vella,es,41.3851552,2.1789627,True,http://www.idealista.com/30199909,1995,False,False,NaN,NaN,False,NaN,14.0
34881802,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRK1CYmbTtlUNwC6ioecHyVRmJNsG6BoNuDFIHDYaBTxvenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1801961429,9,3,600.0,studio,rent,30.0,True,0,1,espaseria,Barcelona,Barcelona,Ciutat Vella,es,41.384728,2.1805226,False,http://www.idealista.com/34881802,2084,False,False,NaN,NaN,False,NaN,20.0
34881711,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRBs1pWAeyXPGPEnuOyOkSBUpMYlwafK%2BECmvF54AtjhLenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1783981868,9,3,1295.0,flat,rent,100.0,True,2,2,calle de la Blanqueria,Barcelona,Barcelona,Ciutat Vella,es,41.3845937,2.1791387,False,http://www.idealista.com/34881711,2059,False,False,NaN,NaN,False,NaN,13.0
32692990,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKoQMpIX32y%2BFIhXr3N7%2FcZlP4bUaWHIUPyNIZtvnMkOenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1577963987,6,bj,550.0,flat,rent,55.0,True,2,1,Sant Miquel - Tres Torres,Barcelona,Granollers,Sant Miquel - Tres Torres,es,41.5979582,2.2823505,False,http://www.idealista.com/32692990,23651,False,False,NaN,NaN,False,NaN,10.0
34881606,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRDOPBQqjJ0qVvCOD%2Frdv31xqVLtb6ypaGw3NcOBaajqcenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1706492843,11,3,700.0,flat,rent,55.0,False,3,1,"rambla de la Muntanya, 89",Barcelona,Barcelona,Horta Guinardó,es,41.4197901,2.174826,True,http://www.idealista.com/34881606,1981,False,False,NaN,NaN,False,NaN,13.0
34881517,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRMfNa7JHzPO3oDH9l2Qah5pi048CKU5kHQD2Jvi2YVUfenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1389514508,13,5,950.0,flat,rent,137.0,True,4,2,"avenida de la Mare de Déu de Montserrat, 235",Barcelona,Barcelona,Horta Guinardó,es,41.4227449,2.1747653,True,http://www.idealista.com/34881517,2306,False,False,NaN,NaN,True,NaN,7.0
