propertyCode,externalReference,status,rooms,bathrooms,exterior,hasLift,size,floor,numPhotos,hasVideo,propertyType,typology,subTypology,newDevelopment,province,municipality,neighborhood,district,longitude,latitude,price,priceByArea,url,thumbnail,showAddress,subtitle,title,hasParkingSpace,isParkingSpaceIncludedInPrice
34899736.0,58992,good,2.0,1,1,1.0,60.0,4,19.0,1,flat,flat,,0,Barcelona,Barcelona,L'Antiga Esquerra de l'Eixample,Eixample,2.1632286,41.3868474,1700.0,28.0,http://www.idealista.com/34899736,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROfEzotQ76k0u8Jan9S5wXADPAmUI8ZvwzNk6QRKuxidenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1212882955,0,"L'Antiga Esquerra de l'Eixample, Barcelona",Piso en calle del Consell de Cent,0.0,0.0
34908051.0,59491,good,1.0,1,0,0.0,25.0,0,19.0,1,flat,flat,,0,Barcelona,Barcelona,Sants,Sants-Montjuïc,2.1295274,41.3742456,650.0,26.0,http://www.idealista.com/34908051,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNlYFRoT%2FRKj2YAavckqXvbT1R%2BcvJungjlw3Wr%2FiIAzenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1418257844,0,"Sants, Barcelona",Piso en rambla de badal,0.0,0.0
34776974.0,13778,good,4.0,2,0,0.0,1000.0,0,20.0,0,chalet,chalet,independantHouse,0,Barcelona,Castellar del Vallès,,,2.0696,41.6248,1400.0,1.0,http://www.idealista.com/34776974,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKhPcy%2BKVAsWDtn%2FLAevsdnyXgfy%2FA4a1FsffHcvpNQCenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=466471935,0,Castellar del Vallès,Casa independiente en calle pinasses,1.0,1.0
34758739.0,VA6-9,good,2.0,1,1,0.0,74.0,0,21.0,0,flat,flat,,0,Barcelona,Sant Andreu de Llavaneres,,,2.4822388,41.5686754,625.0,8.0,http://www.idealista.com/34758739,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNz0exwmVWWmO4N7YYmr%2FBJo9rzKbKQDWoH9zG0GGihsenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1941911925,0,Sant Andreu de Llavaneres,Piso en calle Fornaca,0.0,0.0
34984128.0,59818,good,3.0,2,1,1.0,105.0,3,19.0,1,penthouse,flat,penthouse,0,Barcelona,Badalona,,Bufalà,2.2370215,41.4569719,1400.0,13.0,http://www.idealista.com/34984128,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRDjQRTl9NQ6tDLc%2BAsm0%2BT4LOJVR%2FR8OGNSp%2BIe4gT%2BcenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1315727346,0,"Bufalà, Badalona",Ático en calle de Tànger,1.0,0.0
34984690.0,56651,good,2.0,2,1,1.0,90.0,4,20.0,1,flat,flat,,0,Barcelona,Barcelona,La Dreta de l'Eixample,Eixample,2.1671164,41.3930537,4500.0,50.0,http://www.idealista.com/34984690,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRMhQEFU%2Ft1m%2FpTRx%2F14kkbV1wOyeRbDxpjJhlzyj04ELenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-963889899,0,"La Dreta de l'Eixample, Barcelona",Piso en calle CONSELL DE CENT,0.0,0.0
34984715.0,56618,good,2.0,2,1,1.0,75.0,1,20.0,1,flat,flat,,0,Barcelona,Barcelona,El Putget i Farró,Sarrià-Sant Gervasi,2.1421098,41.4049493,2200.0,29.0,http://www.idealista.com/34984715,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRG0leCg7g23fSJ66%2BoWXghpjOvCWb2QgFA6PHJKbR2%2BBenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=159972658,0,"El Putget i Farró, Barcelona",Piso en BERTRAN,0.0,0.0
35044222.0,59879,good,2.0,2,1,1.0,85.0,2,20.0,1,flat,flat,,0,Barcelona,Barcelona,Sant Pere - Santa Caterina i la Ribera,Ciutat Vella,2.1808385,41.3836505,1400.0,16.0,http://www.idealista.com/35044222,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKKX8FA9lKBoFtA0UE9qMDUfAU0EFYYEVDjG5%2F4J905QenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1330064371,0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso en del Sabateret,1.0,0.0
35044268.0,59867,good,2.0,1,1,1.0,55.0,1,20.0,1,flat,flat,,0,Barcelona,Barcelona,El Putget i Farró,Sarrià-Sant Gervasi,2.1390063,41.4038223,730.0,13.0,http://www.idealista.com/35044268,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFrw1GE7F1jycFb96wJu%2FaHLBbYy%2BKlvDefX21nJvHGwenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1544733257,0,"El Putget i Farró, Barcelona",Piso en BERTRAN,0.0,0.0
35092108.0,SH2008,good,3.0,2,0,0.0,120.0,1000,35.0,0,chalet,chalet,terracedHouse,0,Barcelona,Sitges,,Centre,1.804786,41.2351851,1500.0,13.0,http://www.idealista.com/35092108,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJwfu%2BNS%2BxlKCXtthSR4wMCZGDnU8dh%2BHyZ5OMPK5p8aenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1010465777,0,"Centre, Sitges",Chalet adosado en MOSSEN JOAN LLOBERAS,1.0,1.0
35045498.0,59889,good,3.0,2,1,1.0,109.0,3,20.0,1,flat,flat,,0,Barcelona,Sant Adriá de Besós,,,2.2317071,41.4245215,1500.0,14.0,http://www.idealista.com/35045498,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRDOPBQqjJ0qVvCOD%2Frdv31z%2FLUSDFDgofK0gW0aewVYwenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1190162050,0,Sant Adriá de Besós,Piso en d´Eduard Maristany,1.0,0.0
35045562.0,59886,good,2.0,1,0,0.0,50.0,3,20.0,1,flat,flat,,0,Barcelona,Barcelona,El Camp d'En Grassot i Gràcia Nova,Gràcia,2.1729903,41.4019421,850.0,17.0,http://www.idealista.com/35045562,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHRW2vhShqZ5aGgWJogbEWq6JgOQ%2FswQYYkuY3s%2FtP1eenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1003439072,0,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Piso en roselló,0.0,0.0
35091989.0,esp-1,good,2.0,2,1,1.0,78.0,4,33.0,0,flat,flat,,0,Barcelona,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,2.207642,41.3997481,1350.0,17.0,http://www.idealista.com/35091989,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFTP%2FSq%2BGi1w3KcKBBGGT7SODRAlhKNyTgZPKyBFgul7enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1322629688,0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Piso en calle d'Espronceda,1.0,0.0
35043751.0,Merce Apartment 4,good,2.0,1,1,0.0,60.0,4,20.0,0,flat,flat,,0,Barcelona,Barcelona,El Gòtic,Ciutat Vella,2.180523,41.3784545,1400.0,23.0,http://www.idealista.com/35043751,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRBIt304N1zbEaVTYiMKa7pcDhdBcNJZljtAfqE2Rs38aenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1813410181,0,"El Gòtic, Barcelona",Piso en calle de la Mercè,0.0,0.0
35029128.0,59727,good,1.0,1,1,0.0,60.0,1,20.0,1,flat,flat,,0,Barcelona,Barcelona,El Poble Sec - Parc de Montjuïc,Sants-Montjuïc,2.1629349,41.3723846,850.0,14.0,http://www.idealista.com/35029128,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROfEzotQ76k0u8Jan9S5wXA%2FLWpWwX0ucCcxQYWXvLzeenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=735198903,0,"El Poble Sec - Parc de Montjuïc, Barcelona",Piso en blai,0.0,0.0
35046966.0,27010,good,4.0,2,1,1.0,150.0,1,19.0,1,flat,flat,,0,Barcelona,Barcelona,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2.1445277,41.3971767,2250.0,15.0,http://www.idealista.com/35046966,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREw2vIQcpTKem3N3%2BXk8PcP6RzH%2Fx2cTCYRWaB7l7GR5enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1992984283,0,"Sant Gervasi - Galvany, Barcelona",Piso en calle d'Aribau,1.0,1.0
34957670.0,58881,good,3.0,2,1,1.0,65.0,1,19.0,1,flat,flat,,0,Barcelona,Barcelona,El Camp de l'Arpa del Clot,Sant Martí,2.1818846,41.4077513,2050.0,32.0,http://www.idealista.com/34957670,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKtcSBZR2LTxg0Wb70POKxorWAqfx8o89bEBkGLBDaiIenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=605289918,0,"El Camp de l'Arpa del Clot, Barcelona",Piso en PROVENÇA,0.0,0.0
35003377.0,59831,good,4.0,1,1,1.0,83.0,3,20.0,1,flat,flat,,0,Barcelona,Badalona,,Montigalà -Sant Crist,2.2382291,41.4511785,800.0,10.0,http://www.idealista.com/35003377,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRBIt304N1zbEaVTYiMKa7peCcvfAasbi4E2kcYO%2Fd4FyenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1250074251,0,"Montigalà -Sant Crist, Badalona",Piso en calle de Coll i Pujol,0.0,0.0
35096119.0,,good,3.0,2,1,1.0,140.0,0,22.0,0,flat,flat,,0,Barcelona,Barcelona,El Camp de l'Arpa del Clot,Sant Martí,2.1794846,41.4111513,1990.0,14.0,http://www.idealista.com/35096119,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFo%2BcZahF6mfn0pd6%2F6rQoI5LaTxpIbe5oPas%2BK9C76kenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1642741363,0,"El Camp de l'Arpa del Clot, Barcelona",Piso en calle de Provença,0.0,0.0
34899366.0,59286,good,5.0,2,0,1.0,120.0,2,20.0,1,flat,flat,,0,Barcelona,Barcelona,Sant Pere - Santa Caterina i la Ribera,Ciutat Vella,2.1822236,41.3841722,3000.0,25.0,http://www.idealista.com/34899366,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNi1HasnrtFjpyQrDLBpVad4kHN%2BJiyE5iDil0D2vkf9enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1318166231,0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso en calle Comercial,0.0,0.0
35001429.0,59685,good,2.0,1,1,1.0,66.0,3,20.0,1,flat,flat,,0,Barcelona,Barcelona,El Poble Sec - Parc de Montjuïc,Sants-Montjuïc,2.1624798,41.3701174,900.0,14.0,http://www.idealista.com/35001429,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRPSx3iMfGygd3PLqZUpSHdE28JiO%2FhFS7is2l5BWPa1lenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1500173915,0,"El Poble Sec - Parc de Montjuïc, Barcelona",Piso en calle Tapioles,0.0,0.0
34984790.0,58932,good,2.0,2,0,1.0,70.0,2,20.0,0,flat,flat,,0,Barcelona,Barcelona,El Gòtic,Ciutat Vella,2.1772254,41.3795944,2700.0,39.0,http://www.idealista.com/34984790,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJLEc9CVwfBoAZGx4Laq%2FY4iP%2FMkQeZGbnUuUnnQCEg5enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1667874475,0,"El Gòtic, Barcelona",Piso en de Colom,0.0,0.0
34984867.0,58929,good,3.0,1,1,1.0,75.0,1,19.0,1,flat,flat,,0,Barcelona,Barcelona,El Raval,Ciutat Vella,2.1689653,41.3798432,2500.0,33.0,http://www.idealista.com/34984867,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRB2sUkV2JaqkoNDdeivy%2Fhux2AfR9YnjCXj%2FrtxFe1BmenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=728719750,0,"El Raval, Barcelona",Piso en calle FLORISTES DE LA RAMBLA,0.0,0.0
35043266.0,Poble Nou Central 2.2,good,2.0,1,1,1.0,60.0,2,28.0,0,flat,flat,,0,Barcelona,Barcelona,El Poblenou,Sant Martí,2.2032652,41.3989584,1400.0,23.0,http://www.idealista.com/35043266,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFX5ARcEHFaIFdlzbZ6nKPv6urVcishfNbm5VBPMTrmuenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-478884864,0,"El Poblenou, Barcelona",Piso en calle de llull,0.0,0.0
35078420.0,AG22007,good,3.0,2,1,1.0,165.0,1,24.0,0,flat,flat,,0,Barcelona,Barcelona,El Poblenou,Sant Martí,2.1997602,41.4027618,1700.0,10.0,http://www.idealista.com/35078420,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRAjUjCde6sYVQKofuDWMkqPFWoonCC3sdOW4JM7g3XhkenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1751437262,0,"El Poblenou, Barcelona",Piso en calle de pallars,0.0,0.0
34956641.0,58422,good,1.0,1,1,0.0,40.0,2,20.0,1,flat,flat,,0,Barcelona,Barcelona,La Barceloneta,Ciutat Vella,2.1932412,41.3814044,1000.0,25.0,http://www.idealista.com/34956641,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREDYw0c2ULrngNIm%2BLcDOaf0XQ14K9ouQ724%2B%2Bv5qHkJenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=757770129,0,"La Barceloneta, Barcelona",Piso en calle PROCLAMACIÓ,0.0,0.0
34979464.0,59808,good,1.0,1,1,0.0,65.0,1,20.0,1,flat,flat,,0,Barcelona,Barcelona,El Raval,Ciutat Vella,2.171726,41.3790924,1350.0,21.0,http://www.idealista.com/34979464,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRBs1pWAeyXPGPEnuOyOkSBVQZ%2B6iw7aIjN6cY4BnDJFtenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1164987445,0,"El Raval, Barcelona",Piso en de l´Est,0.0,0.0
34957752.0,59771,good,3.0,2,1,1.0,103.0,2,19.0,1,flat,flat,,0,Barcelona,Barcelona,El Gòtic,Ciutat Vella,2.1727373,41.3809593,1800.0,17.0,http://www.idealista.com/34957752,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRPhvvkbJ%2BhHxLVeFsME%2FxCA65G5IbimqIQZWIF3xBDSeenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1683599113,0,"El Gòtic, Barcelona",Piso en plaza Reial,0.0,0.0
34957780.0,59642,good,3.0,2,1,0.0,100.0,2,20.0,1,flat,flat,,0,Barcelona,Barcelona,Sant Pere - Santa Caterina i la Ribera,Ciutat Vella,2.1804287,41.386682,1550.0,16.0,http://www.idealista.com/34957780,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRIqPpbTgevvuhUbS65ykTENd4uBdQAN5gN%2BDQe6q16d8enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1507451493,0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso en calle Rec,0.0,0.0
34957828.0,59648,good,5.0,2,1,0.0,200.0,1,19.0,1,flat,flat,,0,Barcelona,Badalona,,Gorg - Pep Ventura,2.238639,41.4393058,1800.0,9.0,http://www.idealista.com/34957828,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKUmOEf0swDnF31FbSPyZ7c6t%2BvRupbYJehhwWhrbuvqenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1980516027,0,"Gorg - Pep Ventura, Badalona",Piso en calle del General Weyler,0.0,0.0
34957870.0,59660,good,3.0,1,1,1.0,75.0,1,19.0,1,flat,flat,,0,Barcelona,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,2.2113044,41.4118124,1200.0,16.0,http://www.idealista.com/34957870,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKUx6z5ZDfNjR35HRjDLmKwXHkd8mC0QcIG1563yKocLenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=513154656,0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Piso en diagona,0.0,0.0
35093254.0,20456,good,1.0,1,1,1.0,100.0,0,11.0,0,flat,flat,,0,Barcelona,Barcelona,Sarrià,Sarrià-Sant Gervasi,2.121715,41.3947763,1650.0,17.0,http://www.idealista.com/35093254,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREygsfx16i8AgyjqFhly81bFHE%2BVy4S%2BTtbMY4VIEFEnenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-216711420,1,"Sarrià, Barcelona","Piso en calle del Cardenal Vives i Tutó, 39",1.0,0.0
35093262.0,70316,good,2.0,1,1,1.0,65.0,4,9.0,0,flat,flat,,0,Barcelona,Barcelona,Sant Pere - Santa Caterina i la Ribera,Ciutat Vella,2.1843219,41.3850966,1600.0,25.0,http://www.idealista.com/35093262,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREERji2RVyf5SE96smIXrbJjb%2FlsJQdno5h9eOobRF4ZenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=974936516,1,"Sant Pere - Santa Caterina i la Ribera, Barcelona","Piso en calle de la Ribera, 4",0.0,0.0
35106521.0,1243,good,4.0,3,1,1.0,124.0,3,21.0,0,flat,flat,,0,Barcelona,Santa Coloma de Gramenet,,Centre,2.2093276,41.4507095,950.0,8.0,http://www.idealista.com/35106521,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCWVad9T%2Fb2CDZvDFdNm%2BRrRdt4radbbzA1JAkGWExCMenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=984489210,0,"Centre, Santa Coloma de Gramenet",Piso,0.0,0.0
35104373.0,SFP340B1A16,good,2.0,1,0,1.0,65.0,0,23.0,0,flat,flat,,0,Barcelona,Barcelona,Can Peguera - El Turó de la Peira,Nou Barris,2.1654456,41.4302196,695.0,11.0,http://www.idealista.com/35104373,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRIbYD2Us2IGoGzs%2BolxIfggH6Crz8WnyqQzRyH%2BCb8t0enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=928981276,0,"Can Peguera - El Turó de la Peira, Barcelona",Piso en paseo de Fabra i Puig,0.0,0.0
35029512.0,59865,good,3.0,1,1,1.0,84.0,6,20.0,1,flat,flat,,0,Barcelona,Barcelona,Les Corts,Les Corts,2.12692,41.3842343,1660.0,20.0,http://www.idealista.com/35029512,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLqCDykZtrr7093jC9LrTF2BwcGmgWdqN0is3z5u2lWsenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1688288065,0,"Les Corts, Barcelona",Piso en calle de Dolors Masferrer,0.0,0.0
35044081.0,59878,good,1.0,1,1,0.0,62.0,0,20.0,1,flat,flat,,0,Barcelona,Barcelona,Vila de Gràcia,Gràcia,2.1554148,41.4003635,1400.0,23.0,http://www.idealista.com/35044081,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLSkvatCpoNhvhrTk1ZR1%2BOC%2F%2BpnxmBR7Xj7xxByKqhcenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=802492866,0,"Vila de Gràcia, Barcelona",Piso en riera Del Pou de la,0.0,0.0
35044120.0,59877,good,3.0,1,1,1.0,94.0,7,20.0,1,flat,flat,,0,Barcelona,Barcelona,El Besòs,Sant Martí,2.2168982,41.4139901,1200.0,13.0,http://www.idealista.com/35044120,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHLY51amznlg1uDnhRASKQod6rzhDoRKOVcFAZpjPOg0enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=207421994,0,"El Besòs, Barcelona",Piso en ramón Llul,0.0,0.0
35044167.0,59873,good,1.0,1,1,0.0,82.0,5,20.0,1,flat,flat,,0,Barcelona,Barcelona,El Gòtic,Ciutat Vella,2.1790272,41.3826999,1400.0,17.0,http://www.idealista.com/35044167,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRB2sUkV2JaqkoNDdeivy%2FhsdkAvCVkFnUORtmMCuSl%2BrenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=473253386,0,"El Gòtic, Barcelona",Piso en del Paradís,0.0,0.0
35030043.0,Enamorats Balcony 2.2,good,1.0,1,1,1.0,42.0,2,24.0,0,flat,flat,,0,Barcelona,Barcelona,La Sagrada Família,Eixample,2.1845095,41.4070705,1100.0,26.0,http://www.idealista.com/35030043,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRMXCEZuyk25Ts2bqDWIUFU9i%2B1aCG2dIlzs7ueAhU0ClenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-847926962,0,"La Sagrada Família, Barcelona",Piso en calle dels Enamorats,0.0,0.0
